Price,Adj Close,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL
Datetime,,,,,,
2025-11-03 15:33:00+00:00,268.05999755859375,268.05999755859375,268.19000244140625,267.989990234375,268.1600036621094,46949
2025-11-03 15:34:00+00:00,268.1700134277344,268.1700134277344,268.19000244140625,267.9700012207031,268.0899963378906,78030
2025-11-03 15:35:00+00:00,268.04998779296875,268.04998779296875,268.2799987792969,268.04998779296875,268.1700134277344,49174
2025-11-03 15:36:00+00:00,268.0350036621094,268.0350036621094,268.2300109863281,268.0350036621094,268.0736083984375,41275
2025-11-03 15:37:00+00:00,268.0,268.0,268.0799865722656,267.9599914550781,268.0450134277344,37311
2025-11-03 15:38:00+00:00,268.0400085449219,268.0400085449219,268.1700134277344,267.9049987792969,268.0199890136719,40084
2025-11-03 15:39:00+00:00,268.090087890625,268.090087890625,268.2300109863281,268.0111999511719,268.0350036621094,46718
2025-11-03 15:40:00+00:00,268.0400085449219,268.0400085449219,268.2598876953125,267.9425048828125,268.1050109863281,46231
2025-11-03 15:41:00+00:00,267.9599914550781,267.9599914550781,268.07000732421875,267.8900146484375,268.0199890136719,46433
2025-11-03 15:42:00+00:00,267.8382873535156,267.8382873535156,268.0,267.7300109863281,267.9599914550781,70035
2025-11-03 15:43:00+00:00,267.8948974609375,267.8948974609375,267.92041015625,267.739990234375,267.8399963378906,62538
2025-11-03 15:44:00+00:00,267.6900939941406,267.6900939941406,267.9599914550781,267.6900939941406,267.8699951171875,52047
2025-11-03 15:45:00+00:00,267.5849914550781,267.5849914550781,267.8450012207031,267.55999755859375,267.70001220703125,51897
2025-11-03 15:46:00+00:00,267.3900146484375,267.3900146484375,267.75,267.3500061035156,267.6199951171875,82039
2025-11-03 15:47:00+00:00,267.3900146484375,267.3900146484375,267.4599914550781,267.2601013183594,267.3699951171875,52944
2025-11-03 15:48:00+00:00,267.7200012207031,267.7200012207031,267.739990234375,267.3949890136719,267.4100036621094,53990
2025-11-03 15:49:00+00:00,267.7099914550781,267.7099914550781,267.760009765625,267.610595703125,267.75,38529
2025-11-03 15:50:00+00:00,267.8699951171875,267.8699951171875,267.8974914550781,267.70001220703125,267.70001220703125,40463
2025-11-03 15:51:00+00:00,267.9100036621094,267.9100036621094,267.9700012207031,267.82000732421875,267.8900146484375,34091
2025-11-03 15:52:00+00:00,267.9750061035156,267.9750061035156,268.0,267.8999938964844,267.92999267578125,34138
2025-11-03 15:53:00+00:00,268.05999755859375,268.05999755859375,268.0899963378906,267.9533996582031,267.9540100097656,51590
2025-11-03 15:54:00+00:00,267.8900146484375,267.8900146484375,268.0350036621094,267.8599853515625,268.010009765625,24195
2025-11-03 15:55:00+00:00,267.8909912109375,267.8909912109375,268.0198974609375,267.864990234375,267.8702087402344,27539
2025-11-03 15:56:00+00:00,267.8255920410156,267.8255920410156,267.92950439453125,267.739990234375,267.9150085449219,35786
2025-11-03 15:57:00+00:00,267.7550048828125,267.7550048828125,267.80999755859375,267.54998779296875,267.806396484375,28367
2025-11-03 15:58:00+00:00,267.9800109863281,267.9800109863281,267.9800109863281,267.74468994140625,267.74468994140625,36420
2025-11-03 15:59:00+00:00,267.5498962402344,267.5498962402344,267.9649963378906,267.3999938964844,267.9624938964844,67113
2025-11-03 16:00:00+00:00,267.385009765625,267.385009765625,267.6000061035156,267.3599853515625,267.5249938964844,45259
2025-11-03 16:01:00+00:00,267.2699890136719,267.2699890136719,267.3900146484375,267.2001037597656,267.375,82852
2025-11-03 16:02:00+00:00,267.1400146484375,267.1400146484375,267.32000732421875,267.1400146484375,267.29998779296875,48902
2025-11-03 16:03:00+00:00,267.30999755859375,267.30999755859375,267.3699951171875,267.0711975097656,267.1570129394531,50122
2025-11-03 16:04:00+00:00,267.1700134277344,267.1700134277344,267.3500061035156,267.1700134277344,267.32000732421875,36091
2025-11-03 16:05:00+00:00,267.1400146484375,267.1400146484375,267.32000732421875,267.07000732421875,267.239990234375,41832
2025-11-03 16:06:00+00:00,267.0899963378906,267.0899963378906,267.2499084472656,267.0799865722656,267.1400146484375,41625
2025-11-03 16:07:00+00:00,267.2300109863281,267.2300109863281,267.25,267.0849914550781,267.0849914550781,63469
2025-11-03 16:08:00+00:00,267.2300109863281,267.2300109863281,267.3299865722656,267.1099853515625,267.2200012207031,47608
2025-11-03 16:09:00+00:00,267.160400390625,267.160400390625,267.32000732421875,267.1199951171875,267.2300109863281,36257
2025-11-03 16:10:00+00:00,267.1000061035156,267.1000061035156,267.20159912109375,267.05999755859375,267.20001220703125,38953
2025-11-03 16:11:00+00:00,267.2300109863281,267.2300109863281,267.3299865722656,267.010986328125,267.0799865722656,99289
2025-11-03 16:12:00+00:00,267.0509948730469,267.0509948730469,267.29998779296875,266.9607849121094,267.260009765625,70986
2025-11-03 16:13:00+00:00,267.0,267.0,267.05499267578125,266.8599853515625,267.05499267578125,82886
2025-11-03 16:14:00+00:00,267.2430114746094,267.2430114746094,267.2799987792969,266.9599914550781,267.0150146484375,58704
2025-11-03 16:15:00+00:00,267.2099914550781,267.2099914550781,267.3399963378906,267.0696105957031,267.2900085449219,73973
2025-11-03 16:16:00+00:00,267.03009033203125,267.03009033203125,267.2300109863281,267.0,267.19000244140625,38275
2025-11-03 16:17:00+00:00,267.05999755859375,267.05999755859375,267.11761474609375,266.9599914550781,267.03448486328125,69124
2025-11-03 16:18:00+00:00,267.239990234375,267.239990234375,267.25,267.04949951171875,267.05999755859375,45597
2025-11-03 16:19:00+00:00,267.2900085449219,267.2900085449219,267.3099060058594,267.2002868652344,267.2255859375,29401
2025-11-03 16:20:00+00:00,267.125,267.125,267.29998779296875,267.1195068359375,267.2799987792969,27760
2025-11-03 16:21:00+00:00,267.1300048828125,267.1300048828125,267.1600036621094,267.0799865722656,267.1099853515625,45616
2025-11-03 16:22:00+00:00,267.12969970703125,267.12969970703125,267.23968505859375,267.07501220703125,267.1499938964844,43274
2025-11-03 16:23:00+00:00,267.0404052734375,267.0404052734375,267.3395080566406,267.0404052734375,267.1000061035156,43712
2025-11-03 16:24:00+00:00,266.8930969238281,266.8930969238281,267.0635986328125,266.8800964355469,267.0596008300781,41466
2025-11-03 16:25:00+00:00,266.7200012207031,266.7200012207031,267.00970458984375,266.69000244140625,266.8999938964844,54427
2025-11-03 16:26:00+00:00,266.5400085449219,266.5400085449219,266.75,266.5400085449219,266.7300109863281,56182
2025-11-03 16:27:00+00:00,266.6600036621094,266.6600036621094,266.70001220703125,266.54998779296875,266.57000732421875,85052
2025-11-03 16:28:00+00:00,266.69000244140625,266.69000244140625,266.7099914550781,266.5,266.6400146484375,52036
2025-11-03 16:29:00+00:00,266.6400146484375,266.6400146484375,266.70001220703125,266.5799865722656,266.69500732421875,50545
2025-11-03 16:30:00+00:00,266.8699951171875,266.8699951171875,266.8999938964844,266.5223083496094,266.659912109375,53570
2025-11-03 16:31:00+00:00,267.0849914550781,267.0849914550781,267.0899963378906,266.860107421875,266.875,63647
2025-11-03 16:32:00+00:00,267.1650085449219,267.1650085449219,267.239990234375,267.0400085449219,267.07000732421875,47015
2025-11-03 16:33:00+00:00,267.17498779296875,267.17498779296875,267.29998779296875,267.04998779296875,267.1499938964844,51775
2025-11-03 16:34:00+00:00,267.1700134277344,267.1700134277344,267.2900085449219,267.06500244140625,267.19000244140625,41675
2025-11-03 16:35:00+00:00,266.9049987792969,266.9049987792969,267.2799987792969,266.8951110839844,267.17999267578125,51304
2025-11-03 16:36:00+00:00,267.0393981933594,267.0393981933594,267.0899963378906,266.840087890625,266.8999938964844,65535
2025-11-03 16:37:00+00:00,266.94500732421875,266.94500732421875,267.04998779296875,266.8999938964844,267.0150146484375,20854
2025-11-03 16:38:00+00:00,267.1050109863281,267.1050109863281,267.17999267578125,266.8999938964844,266.9599914550781,43347
2025-11-03 16:39:00+00:00,267.3800048828125,267.3800048828125,267.44000244140625,267.1050109863281,267.1050109863281,29680
2025-11-03 16:40:00+00:00,267.3901062011719,267.3901062011719,267.44500732421875,267.2200012207031,267.3800048828125,52742
2025-11-03 16:41:00+00:00,267.239990234375,267.239990234375,267.4200134277344,267.2300109863281,267.3825988769531,56566
2025-11-03 16:42:00+00:00,267.1099853515625,267.1099853515625,267.2900085449219,267.07000732421875,267.25,59902
2025-11-03 16:43:00+00:00,267.510009765625,267.510009765625,267.510009765625,267.07000732421875,267.1000061035156,56702
2025-11-03 16:44:00+00:00,267.5899963378906,267.5899963378906,267.6199951171875,267.4700012207031,267.5199890136719,47419
2025-11-03 16:45:00+00:00,267.69500732421875,267.69500732421875,267.7300109863281,267.57000732421875,267.5899963378906,52276
2025-11-03 16:46:00+00:00,267.72601318359375,267.72601318359375,267.7900085449219,267.6600036621094,267.67999267578125,39063
2025-11-03 16:47:00+00:00,267.7900085449219,267.7900085449219,267.8399963378906,267.739990234375,267.739990234375,36242
2025-11-03 16:48:00+00:00,267.7508850097656,267.7508850097656,267.80999755859375,267.7356872558594,267.7900085449219,46378
2025-11-03 16:49:00+00:00,267.8349914550781,267.8349914550781,267.8900146484375,267.7499084472656,267.7749938964844,40914
2025-11-03 16:50:00+00:00,267.8399963378906,267.8399963378906,267.9088134765625,267.7699890136719,267.79058837890625,36501
2025-11-03 16:51:00+00:00,267.81500244140625,267.81500244140625,267.92120361328125,267.70001220703125,267.864990234375,39629
2025-11-03 16:52:00+00:00,267.9849853515625,267.9849853515625,267.989990234375,267.82000732421875,267.8399963378906,27912
2025-11-03 16:53:00+00:00,267.864990234375,267.864990234375,268.0,267.80999755859375,268.0,31510
2025-11-03 16:54:00+00:00,267.8299865722656,267.8299865722656,267.9100036621094,267.7900085449219,267.8800048828125,25500
2025-11-03 16:55:00+00:00,267.67999267578125,267.67999267578125,267.8500061035156,267.6300048828125,267.82000732421875,25551
2025-11-03 16:56:00+00:00,267.8299865722656,267.8299865722656,267.8299865722656,267.57000732421875,267.6935119628906,38208
2025-11-03 16:57:00+00:00,267.9200134277344,267.9200134277344,267.9800109863281,267.8100891113281,267.8100891113281,29727
2025-11-03 16:58:00+00:00,267.78729248046875,267.78729248046875,267.9800109863281,267.78729248046875,267.8999938964844,62142
2025-11-03 16:59:00+00:00,267.8399963378906,267.8399963378906,267.9100036621094,267.760009765625,267.760009765625,200554
2025-11-03 17:00:00+00:00,267.55999755859375,267.55999755859375,267.8500061035156,267.5000915527344,267.8500061035156,35511
2025-11-03 17:01:00+00:00,267.360107421875,267.360107421875,267.5799865722656,267.360107421875,267.55999755859375,59963
2025-11-03 17:02:00+00:00,267.4700012207031,267.4700012207031,267.5299987792969,267.3605041503906,267.36468505859375,31740
2025-11-03 17:03:00+00:00,267.43499755859375,267.43499755859375,267.510009765625,267.4200134277344,267.42999267578125,51161
2025-11-03 17:04:00+00:00,267.45001220703125,267.45001220703125,267.5,267.4100036621094,267.4200134277344,20495
2025-11-03 17:05:00+00:00,267.5299987792969,267.5299987792969,267.6000061035156,267.4541931152344,267.4599914550781,124343
2025-11-03 17:06:00+00:00,267.5899963378906,267.5899963378906,267.5899963378906,267.4599914550781,267.5498962402344,33178
2025-11-03 17:07:00+00:00,267.70001220703125,267.70001220703125,267.875,267.6000061035156,267.6000061035156,44523
2025-11-03 17:08:00+00:00,267.7200012207031,267.7200012207031,267.77301025390625,267.6499938964844,267.6700134277344,26198
2025-11-03 17:09:00+00:00,267.80999755859375,267.80999755859375,267.8299865722656,267.70001220703125,267.7300109863281,23008
2025-11-03 17:10:00+00:00,267.739990234375,267.739990234375,267.839599609375,267.7099914550781,267.80999755859375,26218
2025-11-03 17:11:00+00:00,267.7250061035156,267.7250061035156,267.7598876953125,267.67999267578125,267.7200012207031,23692
2025-11-03 17:12:00+00:00,267.75,267.75,267.81768798828125,267.69000244140625,267.7250061035156,35711
2025-11-03 17:13:00+00:00,267.8500061035156,267.8500061035156,267.8900146484375,267.7300109863281,267.7300109863281,48796
2025-11-03 17:14:00+00:00,267.8882141113281,267.8882141113281,267.9200134277344,267.79998779296875,267.8900146484375,39420
2025-11-03 17:15:00+00:00,267.8699951171875,267.8699951171875,268.0,267.8680114746094,267.8800048828125,57271
2025-11-03 17:16:00+00:00,268.0596923828125,268.0596923828125,268.07000732421875,267.6705017089844,267.8699951171875,86292
2025-11-03 17:17:00+00:00,268.0400085449219,268.0400085449219,268.1000061035156,267.9830017089844,268.05499267578125,34993
2025-11-03 17:18:00+00:00,267.8599853515625,267.8599853515625,268.07000732421875,267.8399963378906,268.05621337890625,128948
2025-11-03 17:19:00+00:00,268.06500244140625,268.06500244140625,268.1239929199219,267.8800048828125,267.8800048828125,40053
2025-11-03 17:20:00+00:00,268.05999755859375,268.05999755859375,268.0899963378906,268.0,268.0799865722656,18193
2025-11-03 17:21:00+00:00,268.0393981933594,268.0393981933594,268.1300048828125,268.014892578125,268.0299987792969,45166
2025-11-03 17:22:00+00:00,268.05999755859375,268.05999755859375,268.1199951171875,268.0,268.010009765625,31861
2025-11-03 17:23:00+00:00,268.07000732421875,268.07000732421875,268.1499938964844,268.05999755859375,268.1199951171875,19469
2025-11-03 17:24:00+00:00,268.05999755859375,268.05999755859375,268.07598876953125,267.9700012207031,268.07000732421875,73770
2025-11-03 17:25:00+00:00,267.9800109863281,267.9800109863281,268.1199951171875,267.8900146484375,268.04998779296875,55883
2025-11-03 17:26:00+00:00,267.7049865722656,267.7049865722656,267.9800109863281,267.6449890136719,267.9800109863281,42896
2025-11-03 17:27:00+00:00,267.6099853515625,267.6099853515625,267.739990234375,267.5799865722656,267.68780517578125,24876
2025-11-03 17:28:00+00:00,267.4800109863281,267.4800109863281,267.6099853515625,267.4800109863281,267.5694885253906,35410
2025-11-03 17:29:00+00:00,267.5350036621094,267.5350036621094,267.599609375,267.44189453125,267.44189453125,28821
2025-11-03 17:30:00+00:00,267.6099853515625,267.6099853515625,267.6099853515625,267.5,267.5199890136719,25584
2025-11-03 17:31:00+00:00,267.3999938964844,267.3999938964844,267.5799865722656,267.3550109863281,267.5799865722656,23250
2025-11-03 17:32:00+00:00,267.3450012207031,267.3450012207031,267.3999938964844,267.2900085449219,267.3800048828125,35371
2025-11-03 17:33:00+00:00,267.3999938964844,267.3999938964844,267.4049987792969,267.3161926269531,267.3299865722656,22870
2025-11-03 17:34:00+00:00,267.3301086425781,267.3301086425781,267.4100036621094,267.2950134277344,267.3893127441406,31965
2025-11-03 17:35:00+00:00,267.3699951171875,267.3699951171875,267.4195861816406,267.30999755859375,267.3301086425781,47056
2025-11-03 17:36:00+00:00,267.4367980957031,267.4367980957031,267.4486083984375,267.2799987792969,267.3699951171875,50584
2025-11-03 17:37:00+00:00,267.55999755859375,267.55999755859375,267.6199951171875,267.410400390625,267.42999267578125,48527
2025-11-03 17:38:00+00:00,267.5,267.5,267.5899963378906,267.5,267.54998779296875,37701
2025-11-03 17:39:00+00:00,267.3999938964844,267.3999938964844,267.57000732421875,267.3999938964844,267.5199890136719,35750
2025-11-03 17:40:00+00:00,267.3800048828125,267.3800048828125,267.5098876953125,267.364990234375,267.4005126953125,22988
2025-11-03 17:41:00+00:00,267.4464111328125,267.4464111328125,267.4617004394531,267.3299865722656,267.3800048828125,27257
2025-11-03 17:42:00+00:00,267.5299987792969,267.5299987792969,267.55499267578125,267.4400939941406,267.4700012207031,33010
2025-11-03 17:43:00+00:00,267.5199890136719,267.5199890136719,267.57000732421875,267.4700012207031,267.54998779296875,19139
2025-11-03 17:44:00+00:00,267.489013671875,267.489013671875,267.53009033203125,267.4200134277344,267.5299987792969,39141
2025-11-03 17:45:00+00:00,267.5599060058594,267.5599060058594,267.55999755859375,267.5000915527344,267.5199890136719,17525
2025-11-03 17:46:00+00:00,267.6600036621094,267.6600036621094,267.6700134277344,267.5199890136719,267.5199890136719,25827
2025-11-03 17:47:00+00:00,267.8200988769531,267.8200988769531,267.8500061035156,267.6650085449219,267.6650085449219,41834
2025-11-03 17:48:00+00:00,267.78009033203125,267.78009033203125,267.8699951171875,267.739990234375,267.8349914550781,48436
2025-11-03 17:49:00+00:00,267.7799987792969,267.7799987792969,267.8500061035156,267.7300109863281,267.78179931640625,23568
2025-11-03 17:50:00+00:00,267.69000244140625,267.69000244140625,267.7850036621094,267.635009765625,267.7850036621094,25762
2025-11-03 17:51:00+00:00,267.66009521484375,267.66009521484375,267.760009765625,267.6099853515625,267.7099914550781,18228
2025-11-03 17:52:00+00:00,267.55499267578125,267.55499267578125,267.6600036621094,267.54998779296875,267.6600036621094,22629
2025-11-03 17:53:00+00:00,267.5400085449219,267.5400085449219,267.5799865722656,267.5299987792969,267.5799865722656,20662
2025-11-03 17:54:00+00:00,267.489990234375,267.489990234375,267.5299987792969,267.4599914550781,267.510009765625,15813
2025-11-03 17:55:00+00:00,267.44000244140625,267.44000244140625,267.4830017089844,267.3800048828125,267.4700012207031,16720
2025-11-03 17:56:00+00:00,267.4700927734375,267.4700927734375,267.5,267.3999938964844,267.42498779296875,15849
2025-11-03 17:57:00+00:00,267.4649963378906,267.4649963378906,267.5299987792969,267.4649963378906,267.489990234375,24138
2025-11-03 17:58:00+00:00,267.3399963378906,267.3399963378906,267.5,267.3299865722656,267.4599914550781,32482
2025-11-03 17:59:00+00:00,267.4230041503906,267.4230041503906,267.45001220703125,267.33349609375,267.3900146484375,23246
2025-11-03 18:00:00+00:00,267.489990234375,267.489990234375,267.510009765625,267.4200134277344,267.45001220703125,28760
2025-11-03 18:01:00+00:00,267.510009765625,267.510009765625,267.510009765625,267.4700012207031,267.489990234375,3770
2025-11-03 18:02:00+00:00,267.510009765625,267.510009765625,267.510009765625,267.4200134277344,267.4700012207031,75688
2025-11-03 18:03:00+00:00,267.489990234375,267.489990234375,267.5201110839844,267.3800048828125,267.5198974609375,28056
2025-11-03 18:04:00+00:00,267.4849853515625,267.4849853515625,267.54998779296875,267.4200134277344,267.4656066894531,32572
2025-11-03 18:05:00+00:00,267.56500244140625,267.56500244140625,267.5899963378906,267.4599914550781,267.4750061035156,19764
2025-11-03 18:06:00+00:00,267.4800109863281,267.4800109863281,267.6000061035156,267.4700012207031,267.5799865722656,27654
2025-11-03 18:07:00+00:00,267.32501220703125,267.32501220703125,267.489990234375,267.25,267.4700012207031,44998
2025-11-03 18:08:00+00:00,267.3500061035156,267.3500061035156,267.389892578125,267.2900085449219,267.3399963378906,33079
2025-11-03 18:09:00+00:00,267.45001220703125,267.45001220703125,267.45001220703125,267.3500061035156,267.3699951171875,30263
2025-11-03 18:10:00+00:00,267.635009765625,267.635009765625,267.7200012207031,267.5350036621094,267.5350036621094,29535
2025-11-03 18:11:00+00:00,267.5899963378906,267.5899963378906,267.6400146484375,267.489990234375,267.625,42151
2025-11-03 18:12:00+00:00,267.6499938964844,267.6499938964844,267.67999267578125,267.57000732421875,267.57000732421875,22852
2025-11-03 18:13:00+00:00,267.7900085449219,267.7900085449219,267.8599853515625,267.6449890136719,267.697998046875,48619
2025-11-03 18:14:00+00:00,267.6099853515625,267.6099853515625,267.7799987792969,267.6000061035156,267.7799987792969,68212
2025-11-03 18:15:00+00:00,267.54998779296875,267.54998779296875,267.6199951171875,267.5096130371094,267.6099853515625,41858
2025-11-03 18:16:00+00:00,267.42999267578125,267.42999267578125,267.54998779296875,267.3800048828125,267.54998779296875,40973
2025-11-03 18:17:00+00:00,267.4071044921875,267.4071044921875,267.45001220703125,267.30999755859375,267.4296875,42761
2025-11-03 18:18:00+00:00,267.56500244140625,267.56500244140625,267.5899963378906,267.4200134277344,267.42999267578125,27798
2025-11-03 18:19:00+00:00,267.6199951171875,267.6199951171875,267.70989990234375,267.55999755859375,267.57000732421875,54176
2025-11-03 18:20:00+00:00,267.6243896484375,267.6243896484375,267.69989013671875,267.5799865722656,267.6099853515625,29786
2025-11-03 18:21:00+00:00,267.4800109863281,267.4800109863281,267.614990234375,267.4599914550781,267.614990234375,15067
2025-11-03 18:22:00+00:00,267.79998779296875,267.79998779296875,267.8064880371094,267.5,267.5,56680
2025-11-03 18:23:00+00:00,267.8197021484375,267.8197021484375,267.83990478515625,267.75,267.7850036621094,38671
2025-11-03 18:24:00+00:00,267.885009765625,267.885009765625,267.8999938964844,267.7699890136719,267.8399963378906,37318
2025-11-03 18:25:00+00:00,267.88958740234375,267.88958740234375,267.9200134277344,267.8500061035156,267.8900146484375,83116
